item_id,order_id,product_id,quantity,unit_price,discount_percent
2446,838,88,5,134.25,55.4
2447,89,36,2,930.05,68.3
2448,401,81,2,695.88,71.1
2449,584,68,5,596.26,5.4
2450,263,125,2,79.46,42.4
2451,1815,92,1,317.39,34.5
2452,86,106,2,117.98,25.1
2453,1996,93,3,565.78,79.9
2454,228,145,2,253.04,66.3
2455,1301,4,2,843.53,32.5
2456,830,44,1,869.96,90.6
2457,486,76,1,286.87,55.7
2458,1375,95,1,372.87,81.1
2459,682,105,1,216.18,33.3
2460,1021,80,4,923.32,21.6
2461,1000,50,4,578.68,60.1
2462,1687,134,4,182.05,74.2
2463,1159,37,4,948.3,42.4
2464,36,48,2,153.92,56.4
2465,691,118,1,774.39,3.7
2466,1876,18,-4,956.4,67.8
2467,115,54,2,256.59,61.2
2468,1228,30,4,385.48,72.8
2469,397,60,2,590.23,63.5
2470,1517,97,5,784.28,60.9
2471,1742,123,3,89.61,17.3
2472,1774,33,1,885.04,51.1
2473,911,14,3,318.98,62.0
2474,1506,114,5,790.34,89.1
2475,128,41,4,694.5,51.9
2476,1521,43,1,424.28,57.7
2477,597,108,3,368.85,58.0
2478,1805,4,3,845.42,41.7
2479,40,68,4,442.76,69.5
2480,1673,119,3,221.43,55.0
2481,962,138,4,264.57,44.2
2482,1432,82,5,481.16,45.8
2483,889,132,1,502.62,45.4
2484,1118,134,3,65.99,59.9
2485,301,19,4,708.91,75.6
2486,897,51,-1,866.36,7.5
2487,869,102,1,545.04,1.1
2488,1414,121,4,969.57,57.7
2489,132,135,2,194.95,12.3
2490,1561,93,3,242.03,37.3
2491,171,22,4,578.92,8.6
2492,1395,134,3,442.79,93.1
2493,3,103,5,488.47,89.8
2494,81,27,4,725.91,5.5
2495,120,109,3,975.17,57.9
2496,1223,39,4,649.88,29.4
2497,110,24,3,39.81,82.9
2498,105,28,4,498.88,73.7
2499,362,39,1,351.28,28.9
2500,1406,45,2,37.61,1.2
2501,1270,122,4,272.69,46.1
2502,1360,109,3,324.68,86.7
2503,1533,43,3,349.82,38.4
2504,1261,43,3,60.88,8.3
2505,716,11,2,941.45,78.7
2506,191,59,2,869.06,78.9
2507,810,115,5,382.42,11.5
2508,772,82,1,346.79,76.7
2509,938,12,3,800.94,52.1
2510,801,71,5,276.51,61.2
2511,434,44,3,286.83,4.5
2512,524,145,3,619.12,55.8
2513,530,82,3,149.63,44.1
2514,200,15,1,911.49,51.8
2515,1765,65,1,413.31,42.4
2516,1135,43,3,80.99,35.7
2517,242,14,5,819.64,45.4
2518,1333,137,3,13.27,75.9
2519,303,89,4,618.12,94.8
2520,275,85,1,300.02,82.6
2521,1059,141,4,865.14,71.8
2522,132,66,3,610.81,54.0
2523,792,150,1,251.67,45.6
2524,1477,122,5,986.73,88.0
2525,881,128,1,339.27,4.7
2526,1640,47,2,426.7,86.4
2527,1270,117,5,591.73,54.2
2528,964,85,3,515.16,88.3
2529,1980,2,1,119.97,61.0
2530,1479,55,5,418.87,89.1
2531,2006,117,5,336.21,99.1
2532,1191,64,2,518.35,2.7
2533,571,76,5,481.12,24.2
2534,1371,18,3,981.28,41.0
2535,279,62,2,868.47,6.2
2536,954,86,1,615.22,51.8
2537,1983,9,2,135.66,13.1
2538,614,55,2,837.81,96.0
2539,1813,106,4,637.56,16.2
2540,1787,17,3,800.8,10.5
2541,430,126,5,546.81,18.6
2542,1106,107,1,82.19,69.7
2543,1276,103,5,379.83,35.4
2544,1707,8,3,169.42,85.5
2545,361,44,3,915.3,52.3
2546,887,81,5,835.01,61.3
2547,1889,80,5,179.73,50.2
2548,1419,115,5,884.01,32.8
2549,163,43,2,815.42,54.0
2550,943,43,1,213.56,15.9
2551,1777,134,4,439.3,29.3
2552,1904,35,4,430.34,54.2
2553,693,136,2,465.45,37.9
2554,499,124,-2,451.59,22.6
2555,1987,2,1,409.67,66.6
2556,455,89,3,814.2,75.4
2557,1304,88,3,891.25,17.3
2558,265,10,4,60.65,33.1
2559,731,16,5,941.81,77.6
2560,1303,89,2,816.74,81.0
2561,47,66,3,46.55,72.7
2562,701,106,3,523.6,72.6
2563,457,118,5,650.99,29.3
2564,977,18,5,362.89,58.4
2565,1770,118,3,236.68,39.1
2566,1790,3,3,300.53,96.5
2567,1900,111,3,501.96,22.8
2568,366,42,5,287.01,60.2
2569,953,109,-4,891.71,23.9
2570,1926,72,3,959.09,42.2
2571,845,83,1,210.3,8.5
2572,97,63,2,578.04,2.9
2573,1478,97,5,148.06,22.4
2574,1126,141,5,776.19,7.6
2575,35,56,1,210.67,28.0
2576,668,34,4,637.71,45.0
2577,1571,82,4,926.37,36.6
2578,1272,149,3,669.45,29.6
2579,698,146,5,374.0,36.8
2580,664,100,2,138.33,71.0
2581,235,74,3,898.08,55.9
2582,1930,34,2,740.37,66.3
2583,1657,136,1,647.01,50.1
2584,153,25,4,874.3,61.0
2585,190,96,3,493.97,71.1
2586,123,35,2,476.22,38.6
2587,537,132,4,732.0,54.7
2588,117,93,2,684.79,24.2
2589,188,73,2,878.66,28.6
2590,355,112,5,237.38,64.4
2591,46,46,5,798.23,8.9
2592,80,43,3,356.81,57.2
2593,126,123,1,609.74,25.3
2594,1866,84,2,305.97,0.8
2595,1218,30,1,207.93,30.3
2596,478,94,3,475.63,20.2
2597,1405,46,5,893.03,42.8
2598,381,33,4,120.39,11.6
2599,339,53,5,504.99,99.4
2600,594,144,5,39.2,61.8
2601,104,136,5,712.85,57.8
2602,619,30,3,825.38,10.8
2603,1209,18,1,672.35,19.2
2604,1151,39,2,237.34,43.1
2605,817,77,4,973.93,71.2
2606,142,56,4,692.33,90.2
2607,236,123,5,294.11,32.1
2608,230,41,2,27.81,88.7
2609,1952,111,3,32.68,49.3
2610,1064,89,4,62.74,71.6
2611,1539,118,2,156.26,7.5
2612,1529,7,2,836.07,66.2
2613,1032,15,1,318.88,88.9
2614,2000,147,1,613.99,86.0
2615,870,6,4,18.6,59.4
2616,1872,102,5,400.23,60.5
2617,281,119,2,63.97,49.3
2618,652,7,5,582.1,86.7
2619,1344,51,1,253.4,21.6
2620,63,137,4,779.42,29.3
2621,1110,44,5,247.19,33.5
2622,1722,37,5,526.98,88.9
2623,1718,141,2,945.82,74.3
2624,1783,30,1,894.69,95.5
2625,1974,133,2,862.62,77.8
2626,1016,53,5,550.07,48.9
2627,1153,62,2,534.23,3.3
2628,843,133,3,314.64,42.1
2629,1060,69,4,102.77,23.1
2630,267,28,1,460.08,34.5
2631,906,32,4,263.85,51.3
2632,2002,69,1,256.8,7.9
2633,1115,55,1,704.53,89.2
2634,1104,79,4,389.78,3.1
2635,769,43,1,402.67,74.8
2636,700,70,3,382.19,35.1
2637,1519,64,4,382.88,75.3
2638,1932,23,2,988.7,80.7
2639,1797,81,3,284.41,33.8
2640,1382,8,4,13.82,99.2
2641,190,36,5,156.43,77.5
2642,1984,121,5,907.56,68.7
2643,1335,54,4,393.63,53.0
2644,1348,84,1,838.54,63.1
2645,1618,8,5,781.99,60.5
2646,1399,30,3,74.29,41.2
2647,532,136,1,630.22,56.2
2648,1527,9,4,20.52,42.0
2649,1901,148,5,338.71,71.0
2650,372,66,5,288.66,74.9
2651,675,22,3,981.07,75.2
2652,1425,34,3,477.28,16.9
2653,25,18,1,650.12,44.7
2654,945,73,5,698.63,31.9
2655,642,55,1,553.05,82.3
2656,1863,24,5,688.42,68.4
2657,186,143,-4,966.13,10.3
2658,1276,87,3,451.23,95.2
2659,491,145,1,305.23,28.2
2660,1748,63,3,316.81,35.1
2661,1817,55,5,485.98,67.5
2662,1461,126,3,575.91,55.5
2663,99,84,2,381.47,63.7
2664,968,88,1,520.06,13.0
2665,133,120,5,959.99,67.5
2666,1218,1,3,490.2,57.7
2667,854,103,1,261.51,38.2
2668,1983,130,1,244.91,75.8
2669,1639,78,3,873.8,48.9
2670,1666,87,5,970.22,18.5
2671,1478,144,4,676.32,97.1
2672,10,144,1,887.92,63.3
2673,354,41,3,91.11,65.0
2674,1697,42,1,756.18,40.6
2675,1200,104,1,414.88,2.0
2676,739,56,2,829.8,64.7
2677,130,136,4,137.93,10.8
2678,1699,121,1,14.58,75.7
2679,44,63,4,489.98,77.7
2680,1049,112,4,752.7,93.9
2681,75,9,4,572.79,88.9
2682,560,40,5,674.02,69.2
2683,624,105,5,934.2,17.6
2684,122,69,4,813.01,39.5
2685,875,71,4,94.36,59.8
2686,211,70,4,500.92,57.7
2687,2001,34,2,756.02,6.1
2688,368,58,4,63.06,12.5
2689,1359,96,3,952.68,22.3
2690,1865,119,1,754.72,82.0
2691,81,23,4,435.52,34.3
2692,557,123,4,371.26,12.5
2693,410,148,4,595.59,2.5
2694,734,105,2,602.48,20.9
2695,890,67,2,133.87,53.3
2696,820,134,2,234.72,14.0
2697,1751,46,2,190.31,75.1
2698,73,121,2,825.43,73.3
2699,109,150,1,315.63,65.5
2700,1836,115,1,16.08,19.8
2701,1560,138,2,887.8,51.5
2702,752,22,4,132.24,64.6
2703,1282,57,1,442.69,59.2
2704,1315,30,3,480.13,42.1
2705,1107,99,1,299.31,84.4
2706,620,126,2,667.36,53.9
2707,1272,8,2,326.59,71.3
2708,923,110,2,524.78,36.3
2709,1487,143,2,217.32,80.3
2710,1236,120,4,914.14,67.7
2711,446,96,2,27.74,16.5
2712,767,108,5,964.13,79.8
2713,1395,3,1,399.14,43.4
2714,1330,10,5,406.26,45.8
2715,1013,77,4,829.69,57.7
2716,506,92,2,725.54,8.9
2717,474,80,5,150.9,47.0
2718,212,103,3,245.8,67.7
2719,1174,66,4,617.01,91.7
2720,412,83,5,788.94,28.6
2721,1595,121,3,62.92,49.1
2722,307,38,-1,737.62,94.5
2723,779,43,4,354.17,39.1
2724,420,53,2,288.66,50.5
2725,438,110,5,669.19,0.5
2726,254,78,1,550.97,43.1
2727,1490,54,1,976.28,74.6
2728,624,143,4,887.14,62.8
2729,961,93,5,631.95,27.9
2730,883,6,1,601.47,49.6
2731,600,144,3,111.91,28.6
2732,1669,108,2,438.15,57.5
2733,1873,60,4,541.86,76.8
2734,1525,147,3,34.84,33.2
2735,1881,114,1,544.61,89.4
2736,907,139,1,504.94,97.7
2737,1670,104,3,510.57,61.9
2738,810,15,2,154.05,4.5
2739,1321,100,5,284.02,80.2
2740,339,77,3,775.66,23.2
2741,831,29,5,190.73,10.2
2742,66,17,2,10.08,54.6
2743,1778,75,3,384.85,0.1
2744,1644,104,1,263.26,27.6
2745,1872,21,5,428.9,18.6
2746,693,61,1,728.39,81.6
2747,642,105,3,711.61,71.1
2748,1308,12,5,47.19,82.9
2749,1068,56,5,375.94,84.5
2750,1465,58,-4,518.05,31.6
2751,2001,124,2,197.06,51.9
2752,1794,76,1,811.59,85.6
2753,1110,144,1,59.53,74.8
2754,186,146,5,771.87,11.6
2755,1281,92,3,339.36,57.6
2756,1515,148,5,414.73,43.8
2757,1629,2,4,538.59,64.2
2758,303,42,5,752.46,94.8
2759,1858,26,-3,602.16,8.4
2760,451,20,2,763.59,27.9
2761,1970,68,2,46.14,5.2
2762,437,19,4,935.96,47.1
2763,1139,115,3,258.61,0.7
2764,140,34,2,722.21,65.0
2765,796,95,5,943.48,42.9
2766,192,142,2,434.46,83.1
2767,168,34,1,864.16,71.0
2768,1792,57,5,199.69,18.2
2769,1792,149,5,722.04,13.6
2770,309,73,2,816.91,34.1
2771,1348,27,5,846.59,88.1
2772,1297,104,1,860.88,4.8
2773,64,17,3,145.28,4.9
2774,865,104,1,787.09,77.6
2775,1823,65,5,258.83,79.6
2776,88,128,5,907.5,25.7
2777,1131,145,2,329.05,28.0
2778,62,86,-4,829.49,91.2
2779,1696,117,2,265.96,39.8
2780,452,90,5,573.64,4.1
2781,1246,37,3,666.83,65.8
2782,736,114,4,908.16,17.9
2783,1382,104,5,753.99,60.5
2784,1652,25,3,393.79,85.7
2785,285,103,5,127.85,98.9
2786,769,4,5,139.08,78.2
2787,266,100,5,89.38,75.9
2788,1575,3,5,769.15,30.8
2789,554,106,4,485.7,4.6
2790,776,126,2,822.41,29.5
2791,1837,128,3,952.09,20.6
2792,303,46,3,961.22,34.0
2793,1522,1,4,523.39,74.5
2794,1269,17,3,455.35,10.8
2795,116,3,3,627.81,90.8
2796,677,49,2,720.4,51.5
2797,848,59,1,291.71,14.9
2798,1487,22,-1,883.78,92.1
2799,1877,58,3,726.91,79.3
2800,1431,8,1,808.41,53.8
2801,1049,51,2,682.51,63.5
2802,987,39,5,690.73,30.4
2803,198,136,1,151.54,9.3
2804,1926,133,5,85.41,10.9
2805,88,80,5,166.81,40.8
2806,1064,112,5,811.71,67.9
2807,970,89,4,867.51,41.7
2808,616,137,5,147.99,74.9
2809,1688,76,2,749.11,12.8
2810,670,120,1,970.15,68.0
2811,1134,64,1,255.51,36.6
2812,1080,121,2,163.04,98.7
2813,969,97,4,710.05,53.2
2814,1987,129,4,449.51,72.3
2815,1282,19,4,685.59,82.2
2816,799,49,5,107.21,77.7
2817,812,9,2,483.36,29.6
2818,169,68,3,223.77,63.6
2819,1650,74,4,358.69,59.1
2820,783,119,3,315.33,93.2
2821,1219,25,5,811.72,68.4
2822,466,149,2,933.17,16.5
2823,1261,7,-4,751.26,74.6
2824,620,128,2,367.48,71.1
2825,1667,18,5,734.99,52.3
2826,1910,14,4,948.29,99.6
2827,268,40,1,501.65,25.5
2828,1881,126,2,903.51,58.3
2829,1884,42,2,171.54,22.9
2830,541,113,5,18.71,45.0
2831,640,102,5,557.8,31.0
2832,1759,118,4,22.91,40.3
2833,1562,1,3,673.85,44.9
2834,286,141,2,853.24,12.0
2835,1613,149,5,829.85,21.3
2836,851,143,5,791.19,76.3
2837,536,51,2,851.24,90.6
2838,738,111,5,572.07,66.2
2839,824,102,4,37.3,27.3
2840,475,65,1,655.16,26.5
2841,1068,144,3,96.11,96.7
2842,1762,40,4,967.04,18.1
2843,797,23,2,476.47,70.8
2844,1455,65,2,627.79,52.9
2845,842,93,3,739.42,82.0
2846,1454,67,3,171.09,62.3
2847,1546,54,2,764.25,41.0
2848,807,46,3,491.42,46.1
2849,976,54,4,364.08,55.9
2850,1707,66,3,998.43,7.3
2851,1587,141,-5,654.1,79.9
2852,1612,50,4,204.48,60.7
2853,1004,8,4,37.99,7.5
2854,218,1,3,311.28,18.3
2855,1991,41,3,759.35,26.2
2856,27,135,-1,951.01,9.7
2857,1592,5,3,315.31,62.9
2858,1235,88,5,981.33,48.1
2859,1889,147,1,383.99,66.6
2860,372,101,1,122.58,80.1
2861,939,58,2,676.25,5.7
2862,793,41,5,896.33,91.1
2863,961,94,1,365.1,68.2
2864,322,31,4,120.05,33.6
2865,197,53,4,627.22,18.3
2866,848,109,1,510.44,40.6
2867,1098,17,5,39.76,75.6
2868,1239,89,4,503.45,98.6
2869,1700,55,5,949.15,91.6
2870,842,128,3,55.81,38.3
2871,811,90,4,596.56,80.8
2872,1507,100,3,388.09,25.9
2873,543,90,4,356.82,62.8
2874,564,82,4,649.54,71.7
2875,49,127,3,173.8,64.7
2876,559,81,5,879.1,64.2
2877,1798,90,1,283.26,86.7
2878,1983,96,4,233.42,21.6
2879,762,48,4,723.01,12.1
2880,778,135,3,47.68,91.9
2881,60,54,4,60.09,80.3
2882,721,99,1,222.33,81.1
2883,1718,12,1,803.15,87.9
2884,1058,116,2,633.48,43.2
2885,597,110,4,270.15,98.3
2886,1845,10,4,251.4,85.1
2887,1851,147,4,621.23,26.4
2888,301,148,1,287.26,81.6
2889,182,126,1,439.03,48.3
2890,1397,101,5,302.53,51.8
2891,946,121,4,206.17,19.6
2892,1710,68,1,255.35,88.9
2893,1343,122,3,530.46,21.0
2894,1938,47,3,412.84,18.6
2895,1488,121,4,337.45,75.6
2896,175,31,5,941.73,60.0
2897,1473,56,4,572.14,12.7
2898,520,134,3,965.57,96.0
2899,1509,64,2,500.74,93.5
2900,685,3,5,491.83,6.6
2901,1644,94,4,123.51,3.0
2902,84,117,4,530.07,76.1
2903,618,69,4,514.73,19.6
2904,521,90,5,465.13,43.3
2905,1352,2,3,868.64,87.8
2906,982,3,2,193.2,86.7
2907,1678,100,5,804.57,25.6
2908,170,133,4,328.99,62.4
2909,1942,11,3,553.07,65.9
2910,1521,52,5,995.87,97.2
2911,1283,88,3,158.74,61.9
2912,255,10,3,899.44,60.7
2913,1275,57,4,26.22,60.0
2914,1865,103,2,355.86,96.9
2915,61,31,4,804.23,27.5
2916,124,54,2,924.77,2.6
2917,1997,24,5,560.63,92.1
2918,2005,137,2,144.33,3.9
2919,1750,33,4,808.71,5.5
2920,255,15,1,910.0,34.7
2921,1452,133,4,362.12,75.6
2922,916,135,2,941.47,15.0
2923,675,27,3,377.87,8.5
2924,298,36,2,439.41,27.4
2925,728,48,1,871.47,36.5
2926,858,21,5,339.86,33.8
2927,110,109,5,729.29,85.2
2928,1731,129,3,456.22,10.3
2929,31,73,3,587.28,11.5
2930,667,35,1,656.14,28.8
2931,85,7,2,446.4,85.1
2932,740,54,3,371.43,33.3
2933,1759,35,1,665.73,44.7
2934,615,116,4,629.45,93.4
2935,1177,31,2,130.56,51.4
2936,591,64,5,485.11,47.0
2937,1011,85,1,893.24,60.0
2938,1705,107,3,464.54,26.5
2939,1829,34,1,201.49,56.4
2940,1350,85,4,367.19,22.1
2941,1905,111,2,449.52,62.4
2942,770,40,3,911.71,98.6
2943,1392,51,4,806.24,94.2
2944,1943,52,1,279.92,49.6
2945,1678,73,1,960.58,33.6
2946,594,87,3,888.29,36.4
2947,384,143,1,956.53,66.4
2948,1627,107,4,417.69,5.4
2949,1255,78,3,988.57,74.4
2950,1030,14,4,297.23,7.9
2951,1866,144,3,324.45,15.9
2952,1186,58,4,394.01,38.4
2953,1922,63,5,870.99,66.8
2954,1073,133,5,983.41,54.6
2955,51,96,1,791.11,55.2
2956,191,53,1,177.35,16.2
2957,68,61,5,709.08,94.0
2958,1024,1,5,667.36,88.9
2959,1304,17,4,561.8,61.5
2960,581,106,4,774.06,43.2
2961,1807,35,3,740.45,54.4
2962,1433,48,1,744.14,40.5
2963,570,106,2,310.42,84.8
2964,1328,43,5,762.82,59.9
2965,491,84,4,520.69,68.3
2966,909,146,3,172.92,38.8
2967,181,66,3,387.1,61.0
2968,1166,64,5,96.39,32.7
2969,827,51,3,616.97,1.0
2970,776,143,5,939.05,80.5
2971,1957,108,5,669.33,80.8
2972,1838,138,1,186.15,13.9
2973,299,35,2,269.96,56.0
2974,1850,54,1,234.25,70.7
2975,110,17,4,207.73,41.4
2976,1448,127,5,503.94,5.1
2977,676,84,3,677.4,44.9
2978,1679,118,3,504.9,56.2
2979,2006,34,3,916.98,63.7
2980,870,68,3,218.76,41.4
2981,957,28,1,259.08,43.4
2982,515,16,3,295.38,8.8
2983,884,26,4,866.13,13.7
2984,170,136,5,350.86,94.4
2985,697,26,4,239.26,31.7
2986,655,68,1,988.95,91.2
2987,1454,122,5,899.55,41.1
2988,382,13,4,780.52,12.9
2989,197,130,1,617.52,7.7
2990,89,33,1,605.12,52.9
2991,1844,105,3,365.04,59.9
2992,272,47,-4,354.59,62.0
2993,232,129,3,822.52,4.5
2994,13,94,4,127.89,4.0
2995,1220,36,2,113.19,55.0
2996,695,29,2,286.1,44.7
2997,318,22,1,611.54,44.3
2998,179,106,2,354.63,85.6
2999,413,106,4,968.18,34.0
3000,1563,84,2,335.1,15.0
3001,285,104,1,630.91,47.3
3002,932,2,3,889.81,35.6
3003,1725,11,4,429.13,0.3
3004,156,22,1,699.34,9.1
3005,1781,47,5,971.98,36.5
3006,1177,60,2,21.61,86.5
3007,578,21,5,871.52,41.9
3008,115,49,4,149.55,10.8
3009,66,102,2,684.99,41.2
3010,685,147,3,29.43,72.1
3011,1754,79,1,546.65,3.3
3012,103,73,5,394.39,36.5
3013,854,2,2,319.13,70.9
3014,620,14,2,7.88,82.0
3015,245,68,4,237.12,92.9
3016,1325,119,2,15.67,96.7
3017,126,88,1,705.24,87.4
3018,1841,145,2,746.13,9.3
3019,1735,136,5,112.9,37.9
3020,76,127,3,952.08,23.7
3021,1153,18,2,981.13,68.6
3022,1828,97,5,608.54,54.8
3023,1333,55,1,995.05,37.6
3024,58,66,5,724.07,4.3
3025,1470,91,3,828.89,97.9
3026,415,128,3,853.23,99.0
3027,14,47,5,870.0,46.9
3028,657,47,4,452.92,58.1
3029,842,99,1,788.7,81.9
3030,1150,6,4,740.81,2.6
3031,1924,1,2,589.7,6.8
3032,1171,18,1,655.41,4.9
3033,279,44,4,529.74,34.5
3034,1369,126,5,851.88,78.5
3035,1375,99,5,508.99,88.1
3036,1154,103,3,309.38,2.8
3037,415,93,3,393.39,79.8
3038,1215,91,2,865.99,90.2
3039,420,146,3,934.08,66.3
3040,1497,45,5,354.95,4.9
3041,870,135,4,418.99,47.3
3042,248,29,5,492.61,49.7
3043,1934,62,3,376.95,98.5
3044,1366,79,3,220.08,23.5
3045,1186,32,5,181.56,14.5
3046,165,98,5,892.6,42.6
3047,305,29,4,579.44,56.9
3048,1179,62,2,679.85,21.3
3049,1567,56,5,44.41,64.1
3050,1056,61,4,332.78,33.1
3051,352,71,1,776.67,95.6
3052,1033,143,1,161.86,59.1
3053,404,32,3,454.8,57.1
3054,262,22,2,443.29,46.0
3055,1855,146,1,652.77,68.6
3056,900,15,3,319.68,96.5
3057,1014,145,4,83.48,30.1
3058,258,82,3,210.36,24.8
3059,157,127,1,354.96,85.7
3060,1984,70,4,517.99,73.3
3061,1212,91,3,991.85,18.6
3062,404,105,2,538.16,89.0
3063,2000,138,1,318.85,1.7
3064,558,149,2,645.0,27.3
3065,124,38,-1,858.82,78.0
3066,534,72,5,842.29,15.0
3067,3,19,1,507.41,87.7
3068,1252,55,5,959.59,76.3
3069,1201,83,2,214.09,30.7
3070,1299,84,1,718.06,3.8
3071,939,24,3,871.3,83.7
3072,1911,78,2,833.01,33.4
3073,853,46,-2,961.71,83.1
3074,514,44,4,148.37,25.0
3075,1004,64,1,668.08,22.9
3076,1870,88,1,834.03,25.9
3077,1477,64,1,926.71,52.5
3078,106,92,4,112.81,19.0
3079,532,1,1,913.07,16.5
3080,999,99,3,517.02,90.5
3081,519,86,1,273.46,19.2
3082,891,4,4,144.78,34.1
3083,1639,111,1,698.16,87.9
3084,900,96,5,728.39,54.9
3085,1442,78,3,594.69,17.0
3086,1767,27,1,652.16,16.0
3087,1245,75,3,114.61,0.7
3088,1671,102,5,901.77,58.1
3089,583,40,2,10.69,12.1
3090,1456,78,1,890.58,15.2
3091,1037,112,3,620.18,50.3
3092,801,77,4,546.04,69.1
3093,383,99,5,459.78,66.8
3094,1949,80,1,956.81,69.4
3095,1862,39,3,720.73,56.0
3096,195,133,1,318.07,13.7
3097,825,61,5,293.37,54.3
3098,1993,38,1,882.0,87.7
3099,809,123,2,834.46,63.0
3100,324,81,1,250.66,83.5
3101,519,109,2,443.81,3.9
3102,789,35,1,620.98,73.2
3103,1300,127,5,641.59,91.0
3104,810,139,4,702.3,89.6
3105,1768,115,2,652.04,17.8
3106,1410,56,-1,700.46,88.2
3107,150,127,1,966.7,14.5
3108,1648,47,2,435.1,28.9
3109,1526,54,5,595.56,48.5
3110,1542,82,2,700.82,22.0
3111,1649,131,5,578.68,90.8
3112,1988,118,2,551.53,42.6
3113,1812,60,1,355.52,91.4
3114,474,95,1,580.92,7.1
3115,874,21,5,652.55,31.9
3116,958,121,1,983.49,99.7
3117,2008,143,-3,553.82,77.4
3118,579,103,5,201.83,34.7
3119,853,19,4,241.49,93.4
3120,1868,66,5,554.68,74.0
3121,351,150,2,336.15,10.1
3122,1689,84,2,614.27,35.1
3123,847,91,2,114.19,74.8
3124,204,128,1,312.08,10.7
3125,1763,92,4,735.46,1.0
3126,1504,126,1,241.16,88.3
3127,289,108,2,866.84,48.7
3128,1659,11,4,993.08,19.9
3129,1390,140,2,116.48,51.6
3130,1817,146,5,751.37,35.3
3131,1382,82,4,877.94,95.4
3132,1850,82,2,948.25,42.3
3133,1020,79,2,608.29,95.4
3134,216,129,1,405.74,97.4
3135,885,149,3,889.18,67.3
3136,482,5,5,247.24,41.7
3137,763,12,1,133.34,50.1
3138,1447,23,-3,450.5,13.5
3139,866,141,1,473.23,44.6
3140,393,73,2,570.03,57.4
3141,1750,33,1,962.83,28.0
3142,1361,53,4,310.25,13.0
3143,740,6,1,297.76,39.5
3144,1289,32,3,238.24,36.6
3145,933,13,5,722.15,76.0
3146,1403,92,2,426.15,86.1
3147,268,20,1,712.22,80.1
3148,1554,142,5,499.33,55.4
3149,930,113,4,918.24,86.5
3150,984,33,4,790.88,60.6
3151,1989,117,5,645.01,80.0
3152,1038,71,4,364.44,58.7
3153,1515,131,5,809.45,8.4
3154,935,138,2,557.74,68.6
3155,1996,80,5,729.27,4.0
3156,1629,125,1,805.83,51.0
3157,1858,139,5,639.37,23.8
3158,288,72,1,828.1,60.1
3159,1196,145,2,319.62,3.1
3160,1058,117,3,13.39,97.7
3161,1974,51,1,461.34,65.7
3162,1407,90,3,720.39,75.6
3163,547,10,3,452.92,93.9
3164,1216,129,4,875.15,53.8
3165,1899,35,2,975.08,79.9
3166,65,36,1,680.74,0.9
3167,1575,18,5,987.23,78.2
3168,217,126,4,539.73,1.6
3169,195,80,1,554.19,40.9
3170,857,39,3,960.13,12.6
3171,1687,67,4,565.14,41.4
3172,1650,129,1,465.87,77.9
3173,322,13,3,694.47,66.0
3174,1546,35,1,311.42,37.6
3175,1086,124,5,658.98,25.6
3176,1392,15,1,264.48,96.1
3177,208,129,4,933.83,57.3
3178,1724,120,5,27.22,85.5
3179,1903,131,2,428.87,97.8
3180,507,92,1,690.89,81.6
3181,1613,95,1,596.7,89.8
3182,45,118,2,274.46,72.9
3183,1820,121,4,299.54,97.3
3184,1602,36,3,318.63,87.5
3185,421,87,1,261.55,63.7
3186,1713,8,1,382.28,48.9
3187,824,9,5,363.68,12.9
3188,1383,109,3,785.25,43.8
3189,501,144,3,269.19,13.6
3190,246,28,1,963.5,31.3
3191,1170,37,5,416.02,70.2
3192,1743,113,3,764.37,99.7
3193,1990,33,2,721.24,62.5
3194,219,149,3,817.94,65.7
3195,375,89,2,557.38,59.3
3196,1047,86,1,876.52,17.1
3197,689,127,1,319.57,87.3
3198,1042,116,1,809.25,36.1
3199,1685,92,3,184.93,70.4
3200,1001,71,4,567.67,26.5
3201,70,14,3,53.56,0.9
3202,1790,100,5,301.16,43.4
3203,1376,94,4,803.32,49.7
3204,1609,75,5,654.96,38.0
3205,287,66,-1,29.24,15.7
3206,1659,112,3,48.31,75.6
3207,1708,57,5,145.63,63.2
3208,64,102,4,952.44,36.1
3209,1627,76,1,205.29,68.6
3210,446,60,2,750.77,97.9
3211,609,131,2,934.75,25.9
3212,317,92,4,159.52,92.5
3213,1611,68,4,572.06,72.6
3214,1636,91,3,712.7,35.4
3215,1039,50,1,727.02,49.3
3216,1395,28,2,531.44,13.3
3217,1399,42,3,217.21,96.5
3218,1364,27,2,464.36,91.8
3219,63,72,3,729.76,38.9
3220,204,97,1,235.25,7.9
3221,33,35,-3,708.81,80.5
3222,1236,75,2,680.78,33.9
3223,1625,35,5,445.14,93.1
3224,987,54,3,321.75,26.5
3225,470,35,4,716.87,52.0
3226,857,89,5,124.1,1.2
3227,1003,18,4,261.17,89.4
3228,1954,146,5,668.15,38.3
3229,1703,128,3,72.94,90.3
3230,229,2,1,562.51,55.9
3231,929,146,2,988.2,5.2
3232,1723,59,2,109.92,13.0
3233,395,80,3,519.61,5.2
3234,328,96,4,608.5,82.9
3235,1077,5,2,5.26,5.9
3236,57,123,5,89.96,15.7
3237,1070,72,5,350.43,24.5
3238,1433,10,3,135.75,21.0
3239,1661,133,5,722.97,94.6
3240,739,8,4,201.71,19.7
3241,1129,112,5,864.41,88.6
3242,138,44,4,954.97,73.4
